
# Surface 0 of 1 surfaces

# Curve title: ""ef.dat" u 2:3:($4**2+$5**2+$6**2+$7**2) i 4595"
# IsoCurve 0, 100 points
# x y z type
 91  46  5.02095e-05 
 91  47  4.14036e-05 
 91  48  3.0204e-05 
 91  49  3.14616e-05 
 91  50  4.47965e-05 
 91  51  5.30136e-05 
 91  52  4.44763e-05 
 91  53  2.6628e-05 
 91  54  1.27458e-05 
 91  55  6.60975e-06 
 91  56  5.14076e-06 
 91  57  6.51657e-06 
 91  58  1.11292e-05 
 91  59  1.8428e-05 
 91  60  2.31726e-05 
 91  61  1.77191e-05 
 91  62  5.28027e-06 
 91  63  3.02032e-06 
 91  64  1.71645e-05 
 91  65  2.71443e-05 
 91  66  1.62536e-05 
 91  67  2.60839e-06 
 91  68  1.1505e-05 
 91  69  3.30932e-05 
 91  70  3.8842e-05 
 91  71  2.53544e-05 
 91  72  1.18619e-05 
 91  73  7.548e-06 
 91  74  6.90376e-06 
 91  75  6.2709e-06 
 91  76  7.20346e-06 
 91  77  1.1988e-05 
 91  78  2.13533e-05 
 91  79  2.78319e-05 
 91  80  1.94078e-05 
 91  81  2.89145e-06 
 91  82  5.7494e-06 
 91  83  3.60245e-05 
 91  84  6.26831e-05 
 91  85  5.74861e-05 
 91  86  3.36222e-05 
 91  87  2.14015e-05 
 91  88  2.72078e-05 
 91  89  3.61619e-05 
 91  90  3.74737e-05 
 91  91  3.08079e-05 
 91  92  1.94964e-05 
 91  93  8.23506e-06 
 91  94  2.0613e-06 
 91  95  3.78056e-06 
 91  96  1.23002e-05 
 91  97  2.05266e-05 
 91  98  1.86302e-05 
 91  99  7.02347e-06 

# IsoCurve 9, 100 ponts
# x y z type
 90  0  3.5571e-06 
 90  1  1.13634e-05 
 90  2  1.75867e-05 
 90  3  1.80781e-05 
 90  4  1.28941e-05 
 90  5  6.67846e-06 
 90  6  5.32498e-06 
 90  7  9.62517e-06 
 90  8  1.43042e-05 
 90  9  1.53116e-05 
 90  10  1.47687e-05 
 90  11  1.70096e-05 
 90  12  2.26835e-05 
 90  13  2.72884e-05 
 90  14  2.45111e-05 
 90  15  1.39519e-05 
 90  16  5.36596e-06 
 90  17  8.3986e-06 
 90  18  1.84829e-05 
 90  19  2.23156e-05 
 90  20  1.63147e-05 
 90  21  8.63848e-06 
 90  22  4.83847e-06 
 90  23  3.35462e-06 
 90  24  3.03432e-06 
 90  25  4.52593e-06 
 90  26  6.71998e-06 
 90  27  8.69973e-06 
 90  28  1.08185e-05 
 90  29  1.10117e-05 
 90  30  7.07934e-06 
 90  31  2.35457e-06 
 90  32  9.17978e-07 
 90  33  1.27127e-06 
 90  34  3.66689e-06 
 90  35  1.52333e-05 
 90  36  3.66491e-05 
 90  37  5.34304e-05 
 90  38  5.22733e-05 
 90  39  3.76177e-05 
 90  40  2.3189e-05 
 90  41  1.6067e-05 
 90  42  1.61477e-05 
 90  43  2.29016e-05 
 90  44  3.53202e-05 
 90  45  4.8153e-05 
 90  46  5.26439e-05 
 90  47  4.42774e-05 
 90  48  3.11994e-05 
 90  49  2.86547e-05 
 90  50  3.96635e-05 
